"Company","Specific_Bean_Origin_or_Bar_Name","REF","Review_Date","Cocoa_Percentage","Company_Location","Rating","Broad_Bean_Origin","is_bitter"
"Nahua","Costa Rica, Oscuro",1049,2013,58,"Costa Rica",2.5,"Costa Rica",FALSE
"Nahua","Costa Rica, Oscuro",1049,2013,70,"Costa Rica",3,"Costa Rica",FALSE
"Naive","Trinidad & Tobago",1046,2013,70,"Lithuania",3.75,"Trinidad, Tobago",FALSE
"Naive","Maranon Canyon, Fortunato No. 4",1133,2013,78,"Lithuania",3.75,"Peru",TRUE
"Naive","Grenada",867,2012,71,"Lithuania",2.5,"Grenada",TRUE
"Na�ve","Nicaragua",1379,2014,70,"Lithuania",3.25,"Nicaragua",FALSE
"Na�ve","Chuao",1399,2014,75,"Lithuania",2.75,"Venezuela",TRUE
"Na�ve","Barinas",1399,2014,70,"Lithuania",3,"Venezuela",FALSE
"Nanea","Criollo Blend",1007,2013,85,"U.S.A.",3.5,"Hawaii",TRUE
"Nathan Miller","Peru",1403,2014,72,"U.S.A.",2.25,"Peru",TRUE
"Nathan Miller","Hispaniola",1403,2014,70,"U.S.A.",2.5,"Dominican Republic",FALSE
"Nathan Miller","Madagascar",1403,2014,73.5,"U.S.A.",2.5,"Madagascar",TRUE
"Nathan Miller","Ghana",1403,2014,70,"U.S.A.",3.5,"Ghana",FALSE
"Neuhaus (Callebaut)","Papua New Guinea",531,2010,70,"Belgium",2.5,"Papua New Guinea",FALSE
"Neuhaus (Callebaut)","Manickchand Estate",230,2008,67,"Belgium",3.75,"Trinidad",FALSE
"Neuhaus (Callebaut)","Dark",135,2007,73,"Belgium",1," ",TRUE
"Neuhaus (Callebaut)","West Africa",15,2006,73,"Belgium",2,"West Africa",TRUE
"Neuhaus (Callebaut)","Sao Tome",15,2006,75,"Belgium",2.75,"Sao Tome",TRUE
"Neuhaus (Callebaut)","Ocumare",24,2006,71,"Belgium",3,"Venezuela",TRUE
"Nibble","Patanemo",1526,2015,72,"U.S.A.",2.25,"Venezuela",TRUE
"Nibble","Elvesia P.",1526,2015,72,"U.S.A.",2.75,"Dominican Republic",TRUE
"Nibble","Ambanja, Sambirano Valley",1526,2015,72,"U.S.A.",3,"Madagascar",TRUE
"Nibble","Tumbes",1526,2015,72,"U.S.A.",3,"Peru",TRUE
"Night Owl","Peru",1022,2013,75,"U.S.A.",2.75,"Peru",TRUE
"Night Owl","Ecuador",1022,2013,75,"U.S.A.",3.5,"Ecuador",TRUE
"Noble Bean aka Jerjobo","Ghana",1295,2014,75,"U.S.A.",3,"Ghana",TRUE
"Noble Bean aka Jerjobo","Moho Valley",1299,2014,75,"U.S.A.",3,"Belize",TRUE
"Noble Bean aka Jerjobo","Maranon Canyon",1299,2014,75,"U.S.A.",3.25,"Peru",TRUE
"Noir d' Ebine","Venezuela",837,2012,70,"U.S.A.",3,"Venezuela",FALSE
"Noir d' Ebine","Ecuador",841,2012,70,"U.S.A.",3,"Ecuador",FALSE
"Nova Monda","La Patriota, cacao Indio, purple label",931,2012,70,"Nicaragua",3,"Nicaragua",FALSE
"Nova Monda","La Dalia, Matagalpa,cacao Bisesto,green label",935,2012,75,"Niacragua",2.75,"Nicaragua",TRUE
"Nova Monda","Punta Galera, cacao Nacional, gold label",935,2012,80,"Nicaragua",3.25,"Ecuador",TRUE
"Nuance","Ghana, 2013",1454,2015,70,"U.S.A.",3.75,"Ghana",FALSE
"Nuance","Ecuador, 2013",1458,2015,70,"U.S.A.",2.75,"Ecuador",FALSE
"Nuance","Canoabo, 2013",1458,2015,70,"U.S.A.",3,"Venezuela",FALSE
"Nuance","Sambirano Valley, 2012",1458,2015,70,"U.S.A.",3.5,"Madagascar",FALSE
"Nuance","La Red",1470,2015,70,"U.S.A.",3.75,"Dominican Republic",FALSE
"Nugali","Fazenda Leolinda",1876,2016,70,"Brazil",3.5,"Brazil",FALSE
"Oakland Chocolate Co.","Jamaica",478,2010,70,"U.S.A.",2.5,"Jamaica",FALSE
"Obolo","Pangoa",1638,2015,70,"Chile",3.75,"Peru",FALSE
"Obolo","Pangoa, w/ nibs",1638,2015,70,"Chile",3.75,"Peru",FALSE
"Ocelot","Virunga",1558,2015,70,"Scotland",3.75,"Congo",FALSE
"Ocelot","Piura",1558,2015,75,"Scotland",4,"Peru",TRUE
"Ocho","Sang Yum Coop",1760,2016,100,"New Zealand",2.75,"Samoa",TRUE
"Ocho","Sang Yum Coop",1760,2016,70,"New Zealand",3.5,"Samoa",FALSE
"Ocho","PNG, Devotion",1411,2014,66,"New Zealand",2.75,"Papua New Guinea",FALSE
"Ocho","PNG, Revolution",1411,2014,70,"New Zealand",3,"Papua New Guinea",FALSE
"Ocho","PNG, Voodoo",1411,2014,88,"New Zealand",3.25,"Papua New Guinea",TRUE
"Ocho","PNG, Nib Bar",1411,2014,74,"New Zealand",3.5,"Papua New Guinea",TRUE
"Ohiyo","San Juan Estate, Gran Couva",1594,2015,70,"U.S.A.",2.75,"Trinidad",FALSE
"Ohiyo","Tanzania",1598,2015,70,"U.S.A.",3,"Tanzania",FALSE
"Oialla by Bojessen (Malmo)","Sylvestre, Oialla",761,2011,70,"Germany",3.5,"Bolivia",FALSE
"Olive and Sinclair","Dominican Republic prototype",486,2010,72,"U.S.A.",3,"Dominican Republic",TRUE
"Olive and Sinclair","Ghana prototype",486,2010,72,"U.S.A.",3,"Ghana",TRUE
"Olive and Sinclair","Dark 67",457,2009,67,"U.S.A.",2.75,"Ghana, Domin. Rep",FALSE
"Olive and Sinclair","Dark 75",457,2009,75,"U.S.A.",3,"Ghana, Domin. Rep",TRUE
"Olivia","Carribean-Raw",688,2011,76,"Canada",2,"Carribean",TRUE
"Olivia","Carribean",688,2011,76,"Canada",2.75,"Carribean",TRUE
"Olivia","Carribean",688,2011,85,"Canada",2.75,"Carribean",TRUE
"Olivia","Carribean-Raw",688,2011,85,"Canada",3,"Carribean",TRUE
"Omanhene","Ghana",693,2011,80,"Ghana",2.75,"Ghana",TRUE
"Omnom","Kakao Kamili, Kilombero Valley",1816,2016,70,"Iceland",3.75,"Tanzania",FALSE
"Omnom","Papua New Guinea",1247,2014,70,"Iceland",3,"Papua New Guinea",FALSE
"Omnom","Madagascar",1247,2014,66,"Iceland",3.5,"Madagascar",FALSE
"organicfair","Maya Mountain",1161,2013,74,"Canada",2.75,"Belize",TRUE
"organicfair","La Red",1165,2013,72,"Canada",2.75,"Dominican Republic",TRUE
"organicfair","Nicaraqua",1165,2013,72,"Canada",2.75,"Nicaragua",TRUE
"organicfair","Caribe",1165,2013,72,"Canada",3,"Dominican Republic",TRUE
"organicfair","Mindo",1165,2013,72,"Canada",3,"Ecuador",TRUE
"Original Beans (Felchlin)","Papua Kerafat",1438,2014,68,"Switzerland",2.75,"Papua New Guinea",FALSE
"Original Beans (Felchlin)","Grand Cru Blend No.1, 5 yr. Anniversary Ed",1442,2014,80,"Switzerland",3.25," ",TRUE
"Original Beans (Felchlin)","Alto Beni, Wild Harvest, Itenez R. 24hr c.",733,2011,66,"Switzerland",3.75,"Bolivia",FALSE
"Original Beans (Felchlin)","D.R. Congo, Cru Virunga",331,2009,70,"Switzerland",3,"Congo",FALSE
"Original Beans (Felchlin)","Piura, Apotequil, ""Porcelana"" 72hr c.",341,2009,75,"Switzerland",3,"Peru",TRUE
"Original Beans (Felchlin)","Alto Beni, Wild Harvest, Itenez R., 60hr c.",341,2009,68,"Switzerland",3.25,"Bolivia",FALSE
"Original Hawaiin Chocolate Factory","Hawai'i, Kona Grand Cru E.",316,2009,60,"U.S.A.",3,"Hawaii",FALSE
"Original Hawaiin Chocolate Factory","Hawai'i, Kona Estate Grown",24,2006,60,"U.S.A.",3,"Hawaii",FALSE
"Orquidea","Peru",859,2012,65,"Peru",3,"Peru",FALSE
"Orquidea","Peru",859,2012,72,"Peru",3,"Peru",TRUE
"Pacari","Sierra Nevada, Tutu Iku",1848,2016,70,"Ecuador",4,"Colombia",FALSE
"Pacari","Garaua",1415,2014,70,"Ecuador",3.25,"Ecuador",FALSE
"Pacari","Cumbia",1415,2014,70,"Ecuador",3.5,"Ecuador",FALSE
"Pacari","Montubia",1415,2014,70,"Ecuador",3.75,"Ecuador",FALSE
"Pacari","Tangara",1415,2014,70,"Ecuador",4,"Ecuador",FALSE
"Pacari","Ecuador, raw",817,2012,85,"Ecuador",2.75,"Ecuador",TRUE
"Pacari","Piura",863,2012,70,"Ecuador",4,"Peru",FALSE
"Pacari","Nube- prototype",721,2011,70,"Ecuador",3.5,"Ecuador",FALSE
"Pacari","Esmeraldas",224,2008,60,"Ecuador",2.5,"Ecuador",FALSE
"Pacari","Manabi",224,2008,65,"Ecuador",2.75,"Ecuador",FALSE
"Pacari","Los Rios",224,2008,72,"Ecuador",3,"Ecuador",TRUE
"Pacari","Raw",266,2008,100,"Ecuador",2,"Ecuador",TRUE
"Pacari","Raw",266,2008,70,"Ecuador",3.5,"Ecuador",FALSE
"Palette de Bine","Lachua",1720,2016,70,"Canada",2.75,"Guatemala",FALSE
"Palette de Bine","Maya Mtn",1720,2016,72,"Canada",3,"Belize",TRUE
"Palette de Bine","Silvestre, La Paz, Beni",1570,2015,70,"Canada",3.25,"Bolivia",FALSE
"Palette de Bine","San Juan Estate, Gran Couva",1570,2015,70,"Canada",3.25,"Trinidad",FALSE
"Palette de Bine","Kokoa Kamili",1574,2015,72,"Canada",3.5,"Tanzania",TRUE
"Palette de Bine","Lam Dong",1574,2015,72,"Canada",3.75,"Vietnam",TRUE
"Palette de Bine","Alto Beni, Palos Blancos",1239,2014,72,"Canada",2.75,"Bolivia",TRUE
"Palette de Bine","Sambirano",1239,2014,78,"Canada",3.75,"Madagascar",TRUE
"Palette de Bine","Camino Verde P., Balao, Guayas",1303,2014,75,"Canada",2.75,"Ecuador",TRUE
"Palette de Bine","Duo- Gran Couva & Camino Verde",1399,2014,75,"Canada",3.5,"Trinidad, Ecuador",TRUE
"Palette de Bine","Gran Couva",1399,2014,70,"Canada",3.75,"Trinidad",FALSE
"Pangea","Matasawalevu",1860,2016,76,"Spain",3,"Fiji",TRUE
"Park 75","South America",1363,2014,65,"U.S.A.",3.5,"South America",FALSE
"Parliament","Kilombero Valley",1856,2016,70,"U.S.A.",3.25,"Tanzania",FALSE
"Parliament","Lachua, Q'egchi families",1542,2015,70,"U.S.A.",3.5,"Guatemala",FALSE
"Parliament","Alto Beni",1251,2014,70,"U.S.A.",3,"Bolivia",FALSE
"Parliament","Oko Caribe",1255,2014,70,"U.S.A.",3.5,"Dominican Republic",FALSE
"Pascha","Peru",1137,2013,55,"Peru",2.5,"Peru",FALSE
"Pascha","Peru",1137,2013,70,"Peru",2.75,"Peru",FALSE
"Patric","Signature Blend",636,2011,70,"U.S.A.",3.75," ",FALSE
"Patric","Madagascar",331,2009,75,"U.S.A.",4,"Madagascar",TRUE
"Patric","Madagascar",439,2009,67,"U.S.A.",3.5,"Madagascar",FALSE
"Patric","Rio Caribe, Paria Penninsula",439,2009,70,"U.S.A.",3.5,"Venezuela",FALSE
"Patric","Madagascar",196,2007,70,"U.S.A.",4,"Madagascar",FALSE
"Patric","Piura, Choc. Garage Exclusive",1034,2013,67,"U.S.A.",4,"Peru",FALSE
"Paul Young","Madagascar, w/ shell",1271,2014,73,"U.K.",2.25,"Madagascar",TRUE
"Paul Young","Madagascar, w/ shell",1271,2014,64,"U.K.",2.75,"Madagascar",FALSE
"Peppalo","Dominican Republic",1454,2015,82,"U.S.A.",3,"Dominican Republic",TRUE
"Pierre Marcolini","Haut Penja, w/ nibs",1658,2015,70,"Belgium",3.25,"Cameroon",FALSE
"Pierre Marcolini","Chuao",478,2010,75,"Belgium",3,"Venezuela",TRUE
"Pierre Marcolini","Trinite",478,2010,75,"Belgium",3.25,"Trinidad",TRUE
"Pierre Marcolini","Baracoa, Cuba",516,2010,78,"Belgium",3.75,"Cuba",TRUE
"Pierre Marcolini","Peru, Las Pampas P.",531,2010,85,"Belgium",3,"Peru",TRUE
"Pierre Marcolini","Bahia Brazil, Fazenda Sao Pedro",414,2009,72,"Belgium",3,"Brazil",TRUE
"Pierre Marcolini","Porcelana, Tabasco, Finca La Joya",445,2009,72,"Belgium",3,"Mexico",TRUE
"Pierre Marcolini","Cabosse",111,2007,70,"Belgium",4,"Venezuela, Java",FALSE
"Pierre Marcolini","Los Rios, Puerto Romero, Equateur",129,2007,72,"Belgium",3.75,"Ecuador",TRUE
"Pierre Marcolini","Sambirano, Ambanja, Madagascar",141,2007,72,"Belgium",4,"Madagascar",TRUE
"Pierre Marcolini","Fleur de Cacao",166,2007,85,"Belgium",3.5,"Venezuela/ Ghana",TRUE
"Pierre Marcolini","Porcelana, Tabasco, Limited Ed.",81,2006,72,"Belgium",4,"Mexico",TRUE
"Pierre Marcolini","Kendem Lembu, Java",93,2006,72,"Belgium",3,"Indonesia",TRUE
"Pierre Marcolini","Ocumare, Puerto Cabello, Venezuela",93,2006,72,"Belgium",4,"Venezuela",TRUE
"Pinellas","Wampusirpi Region",1772,2016,80,"U.S.A.",2.5,"Honduras",TRUE
"Pitch Dark","Tenor",1506,2015,62,"U.S.A.",2.5,"Nicaragua",FALSE
"Pitch Dark","Johe",1506,2015,80,"U.S.A.",2.75,"Nicaragua",TRUE
"Pitch Dark","Chuno",1510,2015,80,"U.S.A.",2.75,"Nicaragua",TRUE
"Pitch Dark","Nicalizo",1510,2015,80,"U.S.A.",2.75,"Nicaragua",TRUE
"Pitch Dark","Rugoso",1510,2015,80,"U.S.A.",3.25,"Nicaragua",TRUE
"Pitch Dark","Akesson Estate",1311,2014,73,"U.S.A.",3.25,"Madagascar",TRUE
"Pitch Dark","Namau Village",1315,2014,73,"U.S.A.",2.5,"Fiji",TRUE
"Pitch Dark","Camino Verde P., Balao, Guayas, ""Fruity""",1319,2014,73,"U.S.A.",3.25,"Ecuador",TRUE
"Pitch Dark","Camino Verde P., Balao, Guayas, ""Floral""",1319,2014,73,"U.S.A.",3.5,"Ecuador",TRUE
"Pomm (aka Dead Dog)","La Red, 2011",829,2012,76,"U.S.A.",2.5,"Dominican Republic",TRUE
"Pomm (aka Dead Dog)","Peru",829,2012,82,"U.S.A.",2.75,"Peru",TRUE
"Potomac","Oko Caribe, Duarte Province, 2016 H.",1820,2016,70,"U.S.A.",3.75,"Domincan Republic",FALSE
"Potomac","Cuyagua, 2013",1387,2014,70,"U.S.A.",3.75,"Venezuela",FALSE
"Potomac","Upala w/ nibs",647,2011,70,"U.S.A.",3.5,"Costa Rica",FALSE
"Potomac","Upala, Batch 18",654,2011,70,"U.S.A.",3,"Costa Rica",FALSE
"Potomac","San Martin, Amazonian Highlands",789,2011,70,"U.S.A.",2.75,"Peru",FALSE
"Potomac","Bahia",789,2011,70,"U.S.A.",3.5,"Brazil",FALSE
"Potomac","Upala, Batch 12",607,2010,82,"U.S.A.",3.75,"Costa Rica",TRUE
"Pralus","Peru",1446,2015,75,"France",3.25,"Peru",TRUE
"Pralus","Porcelana, S. of Lake Maracaibo",717,2011,75,"France",3.25,"Venezuela",TRUE
"Pralus","Chuao",486,2010,75,"France",3.5,"Venezuela",TRUE
"Pralus","Cuyagua",451,2009,75,"France",2,"Venezuela",TRUE
"Pralus","Papouasie",199,2008,75,"France",3,"Papua New Guinea",TRUE
"Pralus","Sambirano Valley, Le 100%",202,2008,100,"France",3,"Madagascar",TRUE
"Pralus","Dominican Republic-Organic",280,2008,75,"France",2,"Dominican Republic",TRUE
"Pralus","Monte Alegre, Diego Badero",280,2008,75,"France",3.5,"Brazil",TRUE
"Pralus","Claudio Corallo w/ nibs",162,2007,75,"France",4,"Sao Tome",TRUE
"Pralus","Monte Alegre (Itacare), Brazil",105,2006,75,"France",3,"Brazil",TRUE
"Pralus","Tanzania",105,2006,75,"France",3.5,"Tanzania",TRUE
"Pralus","Sao Tome & Principe",5,2006,75,"France",3.5,"Sao Tome & Principe",TRUE
"Pralus","Trinidad",5,2006,75,"France",3.5,"Trinidad",TRUE
"Pralus","Madagascar, Nosy Be Isle.",5,2006,75,"France",3.75,"Madagascar",TRUE
"Pralus","Java, Indonesie",32,2006,75,"France",3.5,"Indonesia",TRUE
"Pralus","Barlovento, Venezuela",32,2006,75,"France",3.5,"Venezuela",TRUE
"Pralus","Jamaique",32,2006,75,"France",4,"Jamaica",TRUE
"Pralus","Equateur",40,2006,75,"France",3,"Ecuador",TRUE
"Pralus","Vanuatu",40,2006,75,"France",3,"Vanuatu",TRUE
"Pralus","Ghana",40,2006,75,"France",3.25,"Ghana",TRUE
"Pralus","Colombie",40,2006,75,"France",3.5,"Colombia",TRUE
"Pralus","Fortissima",93,2006,80,"France",4,"Ecuador",TRUE
"Pralus","Cuba",99,2006,75,"France",3,"Cuba",TRUE
"Pralus","Caracas, Venezuela and Ghana",99,2006,75,"France",3,"Venezuela, Ghana",TRUE
"Pralus","Djakarta, Java and Ghana",99,2006,75,"France",3.5,"Indonesia, Ghana",TRUE
"Pump Street Bakery","Chocoan Rainforest, Teroro Escondido, ESM",1872,2016,77,"U.K.",3.5,"Ecuador",TRUE
"Pump Street Bakery","Crayfish Bay Estate, 2014",1502,2015,70,"U.K.",3.5,"Grenada",FALSE
"Pump Street Bakery","Akesson's, batch 4411",1530,2015,74,"U.K.",3.5,"Madagascar",TRUE
"Pump Street Bakery","Honduras",1688,2015,80,"U.K.",2.75,"Honduras",TRUE
"Pump Street Bakery","Patanemo Vil., Carabobo State, Tisano family",1223,2014,75,"U.K.",2.75,"Venezuela",TRUE
"Pump Street Bakery","Guantupi River",1223,2014,75,"U.K.",3,"Ecuador",TRUE
"Pump Street Bakery","Akessons Estate, Sambirano, Ambanja",1223,2014,72,"U.K.",3.25,"Madagascar",TRUE
"Pump Street Bakery","Guantupi River",1227,2014,85,"U.K.",2.75,"Ecuador",TRUE
"Pura Delizia","Venezuela",931,2012,73,"Italy",2.75,"Venezuela",TRUE
"Q Chocolate","Brazil",1057,2013,75,"Brazil",3.25,"Brazil",TRUE
"Q Chocolate","Brazil",1057,2013,85,"Brazil",3.5,"Brazil",TRUE
"Q Chocolate","Brazil",1069,2013,55,"Brazil",2.75,"Brazil",FALSE
"Q Chocolate","Brazil",1069,2013,80,"Brazil",3.25,"Brazil",TRUE
"Q Chocolate","Brazil",935,2012,60,"Brazil",3,"Brazil",FALSE
"Q Chocolate","Brazil",935,2012,65,"Brazil",3.25,"Brazil",FALSE
"Quetzalli (Wolter)","Mexico, Lot 28022016",1796,2016,70,"Mexico",2.75,"Mexico",FALSE
"Quetzalli (Wolter)","Uranga, Lot 22032016",1800,2016,74,"Mexico",3,"Mexico",TRUE
"Raaka","Amazon Basin Blend",1788,2016,70,"U.S.A.",3,"Peru(SMartin,Pangoa,nacional)",FALSE
"Raaka","Virunga",1708,2015,75,"U.S.A.",2.75,"Congo",TRUE
"Raaka","Madagascar",959,2012,75,"U.S.A.",3.25,"Madagascar",TRUE
"Raaka","La Red",785,2011,85,"U.S.A.",3.5,"Dominican Republic",TRUE
"Rain Republic","Suchitepequez E.",470,2010,70,"Guatemala",2.75,"Guatemala",FALSE
"Rancho San Jacinto","Ecuador",565,2010,75,"Eucador",3,"Ecuador",TRUE
"Ranger","San Martin, Batch 2",1558,2015,70,"U.S.A.",2.5,"Peru",FALSE
"Ranger","Chulucanas, Batch 1",1562,2015,80,"U.S.A.",3.25,"Peru",TRUE
"Ranger","Tumbes, Batch 2",1562,2015,73,"U.S.A.",3.5,"Peru",TRUE
"Raoul Boulanger","Piura",1872,2016,75,"France",3.25,"Peru",TRUE
"Raw Cocoa","Raw",867,2012,70,"Poland",2.5," ",FALSE
"Republica del Cacao (aka Confecta)","Esmeraldas",494,2010,75,"Ecuador",3.25,"Ecuador",TRUE
"Republica del Cacao (aka Confecta)","Los Rios, Vinces",439,2009,75,"Ecuador",2.5,"Ecuador",TRUE
"Republica del Cacao (aka Confecta)","Manabi",147,2007,75,"Ecuador",3,"Ecuador",TRUE
"Republica del Cacao (aka Confecta)","El Oro",147,2007,67,"Ecuador",3.5,"Ecuador",FALSE
"Republica del Cacao (aka Confecta)","Los Rios",170,2007,75,"Ecuador",3.75,"Ecuador",TRUE
"Ritual","Camino Verde P., Balao, 2015 harvest, batch8",1860,2016,75,"U.S.A.",3.75,"Ecuador",TRUE
"Ritual","Camino Verde P., Balao, Guayas, 2014",1466,2015,85,"U.S.A.",3.5,"Ecuador",TRUE
"Ritual","Mid Mountain, 2014",1466,2015,70,"U.S.A.",3.5," ",FALSE
"Ritual","Toledo District, Maya",1089,2013,75,"U.S.A.",3.75,"Belize",TRUE
"Ritual","Maranon, Cajamarca",1181,2013,75,"U.S.A.",3,"Peru",TRUE
"Ritual","Sambirano",891,2012,75,"U.S.A.",4,"Madagascar",TRUE
"Ritual","Camino Verde P., 2012, Balao, Guayas",967,2012,75,"U.S.A.",3.25,"Ecuador",TRUE
"Ritual","Gran Couva",979,2012,75,"U.S.A.",3.5,"Trinidad",TRUE
"Ritual","Costa Rica",745,2011,75,"U.S.A.",3.5,"Costa Rica",TRUE
"Roasting Masters","La Dorado, light roast",1844,2016,70,"South Korea",3.25,"Costa Rica",FALSE
"Roasting Masters","Tapanti, light roast",1844,2016,70,"South Korea",3.25,"Costa Rica",FALSE
"Roasting Masters","Maleku",1844,2016,70,"South Korea",3.25,"Costa Rica",FALSE
"Robert (aka Chocolaterie Robert)","Madagascar",1061,2013,75,"Madagascar",3.25,"Madagascar",TRUE
"Robert (aka Chocolaterie Robert)","Madagascar w/ nibs",1061,2013,68,"Madagascar",3.25,"Madagascar",FALSE
"Rococo (Grenada Chocolate Co.)","Gru Grococo, St. Andrews",923,2012,66,"U.K.",3.5,"Grenada",FALSE
"Rogue","La Masica, Batch 1, FHIA Research Center",1748,2016,75,"U.S.A.",3.75,"Honduras",TRUE
"Rogue","Caranero, Choc. Garage Exclusive",1446,2015,70,"U.S.A.",3.75,"Venezuela",FALSE
"Rogue","Tranquilidad, Batch 1",1566,2015,75,"U.S.A.",3.25,"Bolivia",TRUE
"Rogue","Porcelana",1209,2014,80,"U.S.A.",3.75,"Venezuela",TRUE
"Rogue","Akessons Estate, Sambirano, 2013",1038,2013,70,"U.S.A.",3.5,"Madagascar",FALSE
"Rogue","Hispaniola, 2013",1081,2013,70,"U.S.A.",3.5,"Dominican Republic",FALSE
"Rogue","Silvestre, Batch 7, 2013",1081,2013,75,"U.S.A.",4,"Bolivia",TRUE
"Rogue","Bachelor's Hall E., St. Thomas Parish",1193,2013,75,"U.S.A.",3.75,"Jamaica",TRUE
"Rogue","Camino Verde P., Balao, Guayas",979,2012,75,"U.S.A.",3.75,"Ecuador",TRUE
"Rogue","Silvestre, Batch 1, 2011",793,2011,75,"U.S.A.",3,"Bolivia",TRUE
"Rogue","Piura",565,2010,75,"U.S.A.",3.75,"Peru",TRUE
"Rogue","Rio Caribe",327,2009,70,"U.S.A.",3.5,"Venezuela",FALSE
"Rogue","Hispaniola, 2008",213,2008,70,"U.S.A.",2.75,"Dominican Republic",FALSE
"Rogue","Jamaica",213,2008,70,"U.S.A.",2.75,"Jamaica",FALSE
"Rogue","Sambirano, 2008",213,2008,70,"U.S.A.",2.75,"Madagascar",FALSE
"Rogue","Trinidad",213,2008,70,"U.S.A.",3,"Trinidad",FALSE
"Rozsavolgyi","Sur del Lago",809,2012,84,"Hungary",2.5,"Venezuela",TRUE
"Rozsavolgyi","Rio Caribe Superior, Paria Penninsula",871,2012,76,"Hungary",2.25,"Venezuela",TRUE
"Rozsavolgyi","Sambirano, Akesson Estate",871,2012,72,"Hungary",2.5,"Madagascar",TRUE
"Rozsavolgyi","Carenero Superior",713,2011,73,"Hungary",3.5,"Venezuela",TRUE
"Rozsavolgyi","Porcelana",717,2011,71,"Hungary",2.5,"Venezuela",TRUE
"Rozsavolgyi","Aragua, Trincheras",717,2011,70,"Hungary",3.5,"Venezuela",FALSE
"Rozsavolgyi","Principe",765,2011,77,"Hungary",2.75,"Principe",TRUE
"S.A.I.D.","Malgascio",607,2010,64,"Italy",3.5,"Madagascar",FALSE
"S.A.I.D.","100 percent",615,2010,100,"Italy",1.5," ",TRUE
"S.A.I.D.","Samana",615,2010,70,"Italy",3,"Dominican Republic",FALSE
"S.A.I.D.","Arawak",615,2010,72,"Italy",3.5,"Carribean",TRUE
"S.A.I.D.","Latino",615,2010,72,"Italy",3.5," ",TRUE
"Sacred","Midnight",813,2012,83,"U.S.A.",2.75,"Central and S. America",TRUE
"Sacred","Twilight",813,2012,69,"U.S.A.",3.25,"Central and S. America",FALSE
"Salgado","Bahia Superior",288,2008,70,"Argentina",3.5,"Brazil",FALSE
"Salgado","Esmeraldas",288,2008,70,"Argentina",3.5,"Ecuador",FALSE
"Salgado","Carenero Superior",288,2008,70,"Argentina",3.5,"Venezuela",FALSE
"Salgado","Rio Arriba",292,2008,70,"Argentina",3.5,"Ecuador",FALSE
"Santander (Compania Nacional)","Colombian 2008",404,2009,75,"Colombia",2.75,"Colombia",TRUE
"Santander (Compania Nacional)","Colombian w/ nibs",414,2009,70,"Colombia",3,"Colombia",FALSE
"Santander (Compania Nacional)","Colombian Semi Dark",32,2006,53,"Colombia",2,"Colombia",FALSE
"Santander (Compania Nacional)","Colombian",32,2006,65,"Colombia",3,"Colombia",FALSE
"Santander (Compania Nacional)","Colombian Dark",32,2006,70,"Colombia",4,"Colombia",FALSE
"Santome","Sao Tome",761,2011,70,"France",2.75,"Sao Tome",FALSE
"Scharffen Berger","San Juan de Cheni",959,2012,78,"U.S.A.",4,"Peru",TRUE
"Scharffen Berger","Markham Valley",781,2011,68,"U.S.A.",3.75,"Papua New Guinea",FALSE
"Scharffen Berger","Camahogne",464,2010,68,"U.S.A.",3.5,"Grenada",FALSE
"Scharffen Berger","Amina",464,2010,65,"U.S.A.",3.75,"Madagascar",FALSE
"Scharffen Berger","Tome Acu",336,2009,68,"U.S.A.",3.75,"Brazil",FALSE
"Scharffen Berger","Asante",336,2009,65,"U.S.A.",4,"Ghana",FALSE
"Scharffen Berger","Ben Tre",445,2009,72,"U.S.A.",3.75,"Vietnam",TRUE
"Scharffen Berger","Finisterra",227,2008,72,"U.S.A.",3,"Ven., Trinidad, Mad.",TRUE
"Scharffen Berger","Las Islas",117,2007,72,"U.S.A.",3,"Carribean(DR/Jam/Tri)",TRUE
"Scharffen Berger","Nibby",135,2007,62,"U.S.A.",3," ",FALSE
"Scharffen Berger","Cuyagua",135,2007,75,"U.S.A.",3.75,"Venezuela",TRUE
"Scharffen Berger","Antilles (Trin/Gren/DR/Ven)",188,2007,75,"U.S.A.",3,"Carribean",TRUE
"Scharffen Berger","Extra Dark",15,2006,82,"U.S.A.",2," ",TRUE
"Scharffen Berger","Bittersweet",15,2006,70,"U.S.A.",3.5," ",FALSE
"Scharffen Berger","Kumasi Sambirano",40,2006,68,"U.S.A.",2,"Ghana & Madagascar",FALSE
"Scharffen Berger","Jamaica a l'ancienne",56,2006,70,"U.S.A.",2,"Jamaica",FALSE
"Scharffen Berger","Semisweet",56,2006,62,"U.S.A.",3," ",FALSE
"Seaforth","Dominican Republic",1658,2015,70,"U.K.",2.75,"Domincan Republic",FALSE
"Seaforth","Grenada",1658,2015,70,"U.K.",2.75,"Grenada",FALSE
"Shark Mountain","Jamaica",1450,2015,72,"U.S.A.",3.25,"Jamaica",TRUE
"Shark Mountain","Papua New Guinea",1450,2015,73,"U.S.A.",3.5,"Papua New Guinea",TRUE
"Shark Mountain","Cuyagua",1466,2015,77,"U.S.A.",2.75,"Venezuela",TRUE
"Shark Mountain","ROIG",1466,2015,74,"U.S.A.",3.5,"Dominican Republic",TRUE
"Shark Mountain","Ecuador",1335,2014,75,"U.S.A.",3,"Ecuador",TRUE
